Specimen_Filename,scientificName,flower_len_cm,flower_len_cm_log,corolla_base_cm,corolla_base_cm_log,corolla_apex_cm,corolla_apex_cm_log,base_apex_ratio,base_apex_ratio_log,degree_curvature,degree_curvature_log,stamen_ex_cm,stamen_ex_cm_log,anther_width_cm,anther_width_cm_log,anther_len_cm,anther_len_cm_log,leaf_area_cm2 ,leaf_area_cm2_log,leaf_len_cm ,leaf_len_cm_log,leaf_width_cm ,leaf_width_cm_log,leaf_len_width_ratio,leaf_len_width_ratio_log,decimallongtitude,decimallatitude
C_solanifolius_MO-2021798,C_solanifolius,4.798,0.681060244,0.538,-0.269217724,1.423,0.1532049,0.378074491,-0.422422624,157.599,2.197553457,1.77,0.247973266,0.288,-0.540607512,0.762,-0.118045029,46.584,1.668236777,13.853,1.141543834,5.111,0.708505881,2.710428488,0.433037953,-79.966667,-4.1
C_solanifolius_MO-2021814,C_solanifolius,4.592,0.662001879,0.537,-0.270025714,1.089,0.03702788,0.493112948,-0.307053594,162.001,2.209517695,0.834,-0.078833949,0.27,-0.568636236,0.668,-0.175223538,37.718,1.576548656,10.976,1.040444098,5.102,0.707740454,2.151313211,0.332703644,-78.686667,-0.023889
C_solanifolius_MO-2047768,C_solanifolius,3.302,0.518777069,0.428,-0.368556231,0.873,-0.058985756,0.490263459,-0.309570475,146.197,2.164938461,1.127,0.051923916,0.255,-0.59345982,0.461,-0.336299075,53.873,1.731371161,13.868,1.142013833,6.173,0.790496277,2.24655759,0.351517556,-79.143611,-2.538611
C_solanifolius_MO-2120987,C_solanifolius,3.801,0.57989787,0.331,-0.480172006,0.77,-0.113509275,0.42987013,-0.366662731,163.54,2.213623993,1.2,0.079181246,0.22,-0.657577319,0.817,-0.087777943,87.442,1.941720082,19.521,1.290502061,6.844,0.835310001,2.852279369,0.455192061,-79.048056,-2.345833
C_solanifolius_MO-2135840,C_solanifolius,3.995,0.601516784,0.42,-0.37675071,0.871,-0.059981845,0.482204363,-0.316768865,163.277,2.212925012,0.853,-0.069050969,0.226,-0.645891561,0.678,-0.168770306,87.108,1.940058042,17.81,1.250663919,7.17,0.855519156,2.483960948,0.395144764,N/A,N/A
C_solanifolius_MO-2142188,C_solanifolius,3.413,0.533136288,0.529,-0.276544328,1.22,0.086359831,0.433606557,-0.362904159,167.917,2.225094667,1.21,0.08278537,0.307,-0.512861625,0.796,-0.099086932,53.464,1.728061448,14.586,1.163936209,5.091,0.706803097,2.865055981,0.457133112,-72.433333,7.633333
C_solanifolius_MO-2170518,C_solanifolius,4.157,0.618780025,0.604,-0.218963061,1.141,0.057285644,0.52936021,-0.276248706,157.628,2.197633365,1.097,0.040206628,0.284,-0.54668166,0.717,-0.144480844,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-84.116667,10.133333
C_solanifolius_MO-2199127,C_solanifolius,3.937,0.595165415,0.561,-0.251037139,0.913,-0.039529222,0.614457831,-0.211507916,140.704,2.148306444,1.342,0.127752516,0.238,-0.623423043,0.64,-0.193820026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-78.790278,-0.581111
C_solanifolius_MO-2234685,C_solanifolius,3.989,0.600864036,0.581,-0.235823868,1.101,0.041787319,0.527702089,-0.277611187,155.569,2.19192306,1.225,0.088136089,0.348,-0.458420756,0.823,-0.084600165,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-83.156944,9.395833
C_solanifolius_MO-2408054,C_solanifolius,4.593,0.662096445,0.675,-0.170696227,0.912,-0.040005162,0.740131579,-0.130691065,165.895,2.219833297,1.455,0.162862993,0.234,-0.630784143,0.725,-0.139661993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-84.795278,10.302778
C_solanifolius_MO-2579000,C_solanifolius,4.47,0.650307523,0.452,-0.344861565,0.794,-0.100179498,0.569269521,-0.244682068,140.061,2.146317223,0.886,-0.052566278,0.268,-0.571865206,0.686,-0.163675884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_solanifolius_MO-2726103,C_solanifolius,4.159,0.61898892,0.742,-0.129596095,0.877,-0.057000407,0.846066135,-0.072595688,161.305,2.20764783,1.346,0.12904506,0.217,-0.663540266,0.761,-0.118615343,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-83.856667,9.726389
C_solanifolius_MO-2758996,C_solanifolius,3.279,0.515741417,0.502,-0.299296283,0.871,-0.059981845,0.576349024,-0.239314438,150.153,2.176534014,1.5,0.176091259,0.261,-0.583359493,0.612,-0.213248578,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_solanifolius_MO-2759001,C_solanifolius,4.513,0.654465334,0.437,-0.359518563,0.894,-0.048662481,0.488814318,-0.310856082,165.599,2.21905771,1.393,0.143951116,0.276,-0.559090918,0.753,-0.123205024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_solanifolius_MO-2759001,C_solanifolius,4.308,0.634275695,0.56,-0.251811973,0.934,-0.029653124,0.599571734,-0.222158849,170.236,2.231051406,1.476,0.169086357,0.286,-0.543633967,0.652,-0.185752404,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_solanifolius_MO-289199,C_solanifolius,4.193,0.622524862,0.765,-0.116338565,0.872,-0.059483515,0.877293578,-0.05685505,142.789,2.154694752,0.904,-0.04383157,0.27,-0.568636236,0.635,-0.197226275,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-78.15,0.8
C_solanifolius_MO-289203,C_solanifolius,3.746,0.573567773,0.443,-0.353596274,1.107,0.044147621,0.400180668,-0.397743895,151.532,2.180504355,0.674,-0.171340103,0.254,-0.595166283,0.477,-0.321481621,50.08,1.69966432,14.251,1.15384534,5.932,0.773201142,2.402393796,0.380644198,-78.116667,0.85
C_solanifolius_MO-2897501,C_solanifolius,4.257,0.62910365,0.457,-0.3400838,0.971,-0.01278077,0.470648816,-0.32730303,167.89,2.225024829,0.757,-0.12090412,0.201,-0.696803943,0.443,-0.353596274,70.068,1.845519721,15.772,1.197886768,6.777,0.831037486,2.327283459,0.366849283,-78.533333,0.033333
C_solanifolius_MO-2897508,C_solanifolius,3.663,0.563836919,0.404,-0.393618635,0.718,-0.143875556,0.562674095,-0.249743079,158.013,2.198692819,1.01,0.004321374,0.309,-0.510041521,0.628,-0.202040356,64.861,1.81198364,14.021,1.146778989,6.553,0.816440168,2.139630703,0.330338821,N/A,N/A
C_solanifolius_MO-2897508,C_solanifolius,3.564,0.551937695,0.381,-0.419075024,0.695,-0.158015195,0.548201439,-0.261059829,174.222,2.241102995,1.262,0.101059355,0.25,-0.602059991,0.582,-0.235077015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_solanifolius_MO-2920251,C_solanifolius,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50.136,1.700149682,13.624,1.134304635,5.898,0.770704768,2.309935571,0.363599867,N/A,N/A
C_solanifolius_MO-748695,C_solanifolius,4.269,0.630326155,0.639,-0.194499142,1.373,0.137670537,0.465404224,-0.332169679,156.376,2.1941701,N/A,N/A,N/A,N/A,N/A,N/A,31.793,1.50233151,12.25,1.088136089,4.076,0.610234175,3.005397448,0.477901913,N/A,N/A
C_solanifolius_MO-762712,C_solanifolius,4.316,0.635081436,0.585,-0.232844134,0.776,-0.110138279,0.753865979,-0.122705855,157.187,2.196416625,1.282,0.107888025,0.253,-0.596879479,0.75,-0.124938737,30.307,1.481542949,10.155,1.006679928,4.186,0.621799224,2.425943622,0.384880704,N/A,N/A
C_solanifolius_MO-762712,C_solanifolius,4.434,0.646795689,0.588,-0.230622674,0.684,-0.164943898,0.859649123,-0.065678776,154.766,2.189675558,1.013,0.005609445,0.24,-0.619788758,0.554,-0.256490235,24.061,1.381313673,8.861,0.947482737,3.718,0.570309385,2.383270576,0.377173351,N/A,N/A
C_solanifolius_MO-762713,C_solanifolius,4.803,0.681512587,0.577,-0.238824187,0.955,-0.019996628,0.604188482,-0.218827558,160.965,2.206731454,0.928,-0.032452024,0.237,-0.625251654,0.735,-0.133712661,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_solanifolius_MO-762714,C_solanifolius,4.319,0.635383204,0.503,-0.298432015,0.964,-0.015922966,0.521784232,-0.282509049,161.01,2.20685285,1.235,0.091666958,0.306,-0.514278574,0.711,-0.148130399,22.328,1.348849823,9.419,0.974004797,3.469,0.5402043,2.715191698,0.433800497,N/A,N/A
C_solanifolius_MO-762714,C_solanifolius,4.677,0.66996737,0.406,-0.391473966,0.757,-0.12090412,0.536327609,-0.270569846,152.098,2.182123503,1.336,0.125806458,0.217,-0.663540266,0.745,-0.127843727,19.737,1.295281141,9.777,0.990205615,3.113,0.493179121,3.140700289,0.497026495,N/A,N/A
C_solanifolius_MO-762715,C_solanifolius,3.964,0.598133646,0.79,-0.102372909,1.226,0.08849047,0.644371941,-0.190863379,161.575,2.208374165,1.176,0.070407322,0.293,-0.53313238,0.692,-0.159893906,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_solanifolius_MO-762716,C_solanifolius,3.912,0.592398846,0.569,-0.244887734,0.866,-0.062482108,0.65704388,-0.182405626,162.475,2.210786546,1.336,0.125806458,0.265,-0.576754126,0.626,-0.203425667,28.819,1.459678907,11.692,1.067888807,3.838,0.58410497,3.046378322,0.483783836,N/A,N/A
C_solanifolius_MO-762716,C_solanifolius,3.947,0.596267126,0.488,-0.311580178,0.72,-0.142667504,0.677777778,-0.168912674,161.172,2.207289595,0.975,-0.010995384,0.25,-0.602059991,0.664,-0.177831921,29.53,1.470263447,11.799,1.071845201,4.132,0.616160313,2.855517909,0.455684888,N/A,N/A
C_solanifolius_MO-762717,C_solanifolius,4.697,0.67182056,0.667,-0.175874166,0.857,-0.067019178,0.778296383,-0.108854988,155.668,2.192199346,1.207,0.08170727,0.237,-0.625251654,0.7,-0.15490196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_solanifolius_MO-762717,C_solanifolius,4.497,0.652922888,0.692,-0.159893906,1.026,0.011147361,0.674463938,-0.171041266,151.727,2.181062871,1.138,0.056142262,0.301,-0.521433504,0.691,-0.160521953,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_solanifolius_MO-762719,C_solanifolius,3.555,0.550839605,0.79,-0.102372909,1.151,0.061075324,0.686359687,-0.163448232,164.607,2.2164483,1.499,0.175801633,0.239,-0.621602099,0.779,-0.108462542,49.533,1.694894632,14.239,1.15347949,5.27,0.721810615,2.701897533,0.431668875,N/A,N/A
C_solanifolius_MO-762720,C_solanifolius,4.436,0.646991537,0.767,-0.115204636,1.027,0.011570444,0.746835443,-0.12677508,161.773,2.208906039,1.089,0.03702788,0.284,-0.54668166,0.83,-0.080921908,34.069,1.532359386,11.398,1.056828653,4.634,0.665956029,2.459646094,0.390872623,N/A,N/A
C_solanifolius_MO-762720,C_solanifolius,4.377,0.641176547,0.626,-0.203425667,0.967,-0.014573526,0.647362978,-0.188852141,155.174,2.190818955,0.967,-0.014573526,0.268,-0.571865206,0.637,-0.195860568,30.068,1.478104542,10.776,1.032457583,4.316,0.635081436,2.496756256,0.397376147,N/A,N/A
C_solanifolius_MO-762721,C_solanifolius,4.875,0.68797462,0.684,-0.164943898,1.216,0.084933575,0.5625,-0.249877473,151.734,2.181082907,1.359,0.133219457,0.293,-0.53313238,0.843,-0.074172425,34.641,1.539590421,13.098,1.117204986,4.515,0.654657755,2.900996678,0.462547231,N/A,N/A
C_solanifolius_MO-762721,C_solanifolius,4.494,0.652633068,0.572,-0.242603971,0.995,-0.002176919,0.574874372,-0.240427052,146.31,2.16527401,1.517,0.180985581,0.227,-0.643974143,0.747,-0.126679398,31.812,1.502590974,13.293,1.123623005,3.968,0.598571663,3.350050403,0.525051341,N/A,N/A
C_solanifolius_MO-762722,C_solanifolius,4.435,0.646893624,0.459,-0.338187314,0.909,-0.041436117,0.504950495,-0.296751198,156.286,2.193920076,1.349,0.13001195,0.221,-0.655607726,0.67,-0.173925197,48.219,1.683218199,14.556,1.163042047,5.472,0.738146089,2.660087719,0.424895958,N/A,N/A
C_solanifolius_MO-762723,C_solanifolius,4.117,0.614580867,0.749,-0.125518182,0.932,-0.030584088,0.803648069,-0.094934095,160.61,2.205772582,1.155,0.062581984,0.234,-0.630784143,0.576,-0.239577517,30.063,1.478032317,11.647,1.066214075,4.391,0.642563437,2.652470963,0.423650638,N/A,N/A
C_solanifolius_MO-762724,C_solanifolius,3.717,0.570192561,0.533,-0.273272791,0.907,-0.042392713,0.587651599,-0.230880078,166.322,2.220949699,1.152,0.061452479,0.285,-0.54515514,0.762,-0.118045029,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_solanifolius_MO-762724,C_solanifolius,3.438,0.536305872,0.634,-0.197910742,1.063,0.026533265,0.596425212,-0.224444007,152.291,2.182674238,1.237,0.0923697,0.298,-0.525783736,0.757,-0.12090412,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_solanifolius_MO-762726,C_solanifolius,4.332,0.636688448,0.587,-0.231361899,1.056,0.023663918,0.555871212,-0.255025817,149.93,2.175888541,N/A,N/A,N/A,N/A,N/A,N/A,36.491,1.562185765,12.91,1.110926242,4.463,0.649626887,2.89267309,0.461299355,-84.116667,10.116667
C_solanifolius_MO-762726,C_solanifolius,4.284,0.631849462,0.758,-0.120330794,1.03,0.012837225,0.73592233,-0.133168019,154.608,2.189231962,N/A,N/A,N/A,N/A,N/A,N/A,38.642,1.587059596,13.076,1.116474912,4.656,0.668012972,2.808419244,0.44846194,-84.116667,10.116667
C_solanifolius_MO-762727,C_solanifolius,4.204,0.623662707,0.73,-0.13667714,1.381,0.140193679,0.528602462,-0.276870818,155.469,2.191643805,1.309,0.116939647,0.241,-0.617982957,0.782,-0.106793247,45.744,1.660334138,12.508,1.097187873,5.568,0.745699227,2.246408046,0.351488646,N/A,N/A
C_solanifolius_MO-762727,C_solanifolius,4.074,0.610021025,0.748,-0.126098402,1.152,0.061452479,0.649305556,-0.187550881,155.616,2.192054248,N/A,N/A,N/A,N/A,N/A,N/A,38.222,1.582313408,12.608,1.1006462,4.874,0.687885525,2.586787033,0.412760675,N/A,N/A
C_solanifolius_MO-763494,C_solanifolius,3.974,0.599227863,0.65,-0.187086643,1.327,0.122870923,0.489826677,-0.309957566,155.941,2.192960315,1.321,0.120902818,0.353,-0.452225295,0.685,-0.164309429,30.862,1.489424067,11.214,1.049760552,4.569,0.659821158,2.454366382,0.389939394,-84.566667,10.158333
C_solanifolius_MO-763499,C_solanifolius,3.841,0.584444307,0.644,-0.191114133,0.925,-0.033858267,0.696216216,-0.157255865,160.591,2.205721202,1.356,0.13225969,0.29,-0.537602002,0.745,-0.127843727,37.447,1.573417031,11.905,1.0757294,5.079,0.705778213,2.343965348,0.369951187,N/A,N/A
C_trachyanthus_MO-1291335,C_trachyanthus,2.057,0.313234292,0.44,-0.356547324,0.911,-0.040481623,0.48298573,-0.3160657,148.36,2.171316825,1.261,0.100715087,0.33,-0.48148606,0.906,-0.042871802,91.999,1.963783107,15.951,1.202787915,8.109,0.9089673,1.967073622,0.293820615,-78.55,-2.55
C_trachyanthus_MO-1291336,C_trachyanthus,3.168,0.500785173,0.453,-0.343901798,1.033,0.014100322,0.438528558,-0.35800212,154.889,2.190020576,1.982,0.29710365,0.457,-0.3400838,0.773,-0.111820506,177.311,2.248735679,24.354,1.386570302,10.961,1.039850178,2.221877566,0.346720124,-78.366667,-1.416667
C_trachyanthus_MO-198192,C_trachyanthus,2.892,0.461198289,0.619,-0.208309351,0.975,-0.010995384,0.634871795,-0.197313967,142.263,2.153091963,1.235,0.091666958,0.434,-0.36251027,0.69,-0.161150909,78.028,1.892250475,15.147,1.180326625,7.269,0.861474669,2.083780437,0.318851957,-78.2,-1.016667
C_trachyanthus_MO-2002832,C_trachyanthus,3.05,0.484299839,0.429,-0.367542708,1.02,0.008600172,0.420588235,-0.37614288,165.795,2.219571429,1.813,0.258397804,0.377,-0.42365865,0.741,-0.130181792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-78.133333,0.816667
C_trachyanthus_MO-2021858,C_trachyanthus,3.306,0.519302849,0.546,-0.262807357,1.216,0.084933575,0.449013158,-0.347740932,123.521,2.091740799,1.553,0.191171456,0.461,-0.336299075,1.075,0.031408464,221.056,2.344502307,29.555,1.470630964,10.589,1.024854948,2.791103976,0.445776015,N/A,N/A
C_trachyanthus_MO-289207,C_trachyanthus,2.812,0.449015316,0.635,-0.197226275,0.986,-0.006123085,0.644016227,-0.19110319,130.664,2.116155949,1.205,0.080987047,0.304,-0.517126416,0.732,-0.135488919,87.205,1.940541386,19.238,1.28415992,7.105,0.851564082,2.707670654,0.432595838,-78.3,-1.35
C_trianae_MO-1291337,C_trianae,5.332,0.726890141,0.585,-0.232844134,1.282,0.107888025,0.456318253,-0.340732159,154.841,2.189885967,2.01,0.303196057,0.366,-0.436518915,0.984,-0.007004902,19.376,1.287264126,7.5,0.875061263,3.715,0.569958818,2.01884253,0.305102445,-76.116667,5.983333
C_trianae_MO-1291338,C_trianae,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.51,1.525174428,13.334,1.124960451,3.592,0.555336328,3.712138085,0.569624123,-75.8,5.8
C_trianae_MO-1291339,C_trianae,4.55,0.658011397,0.57,-0.244125144,1.356,0.13225969,0.420353982,-0.376384834,156.436,2.194336703,1.526,0.183554534,0.286,-0.543633967,0.822,-0.085128182,16.689,1.222430315,7.241,0.859798547,3.507,0.544935766,2.064727687,0.314862782,-75.833333,5.5
C_umbrosus_MO-1291344,C_umbrosus,2.592,0.413634997,0.645,-0.190440285,0.861,-0.064996849,0.74912892,-0.125443437,125.839,2.099815258,1.298,0.113274692,0.294,-0.53165267,0.687,-0.163043263,49.501,1.694613972,14.557,1.163071882,5.371,0.730055152,2.710296034,0.43301673,-75.333333,-10.666667
C_umbrosus_MO-1291346,C_umbrosus,3.015,0.479287316,0.652,-0.185752404,0.926,-0.033389013,0.704103672,-0.152363391,139.175,2.14356123,1.363,0.134495856,0.248,-0.605548319,0.65,-0.187086643,70.438,1.847807016,14.546,1.162743583,7.9,0.897627091,1.841265823,0.265116492,N/A,N/A
C_umbrosus_MO-1291347,C_umbrosus,2.485,0.395326393,0.415,-0.381951903,0.738,-0.131943638,0.562330623,-0.250008265,123.837,2.092850423,1.296,0.112605002,0.202,-0.694648631,0.563,-0.249491605,57.448,1.759274914,16.721,1.223262247,5.691,0.755188586,2.938147953,0.468073661,N/A,N/A
C_umbrosus_MO-1291348,C_umbrosus,2.841,0.453471234,0.375,-0.425968732,0.727,-0.138465589,0.515818432,-0.287503143,126.324,2.101485869,1.16,0.064457989,0.255,-0.59345982,0.624,-0.20481541,152.445,2.183113185,27.327,1.436591957,8.229,0.915347062,3.320816624,0.521244894,N/A,N/A
C_umbrosus_MO-1291349,C_umbrosus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86.36,1.936312634,20.424,1.310140802,6.89,0.838219222,2.964296081,0.47192158,N/A,N/A
C_umbrosus_MO-1291350,C_umbrosus,2.395,0.379305518,0.392,-0.406713933,0.825,-0.083546051,0.475151515,-0.323167882,123.309,2.090994776,1.408,0.148602655,0.192,-0.716698771,0.559,-0.252588192,224.021,2.350288732,34.413,1.536722534,11.72,1.068927612,2.936262799,0.467794923,-75.166667,-11
C_umbrosus_MO-1291353,C_umbrosus,2.409,0.3818368,0.393,-0.40560745,0.75,-0.124938737,0.524,-0.280668713,147.486,2.168750797,0.73,-0.13667714,0.225,-0.647817482,0.435,-0.361510743,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_umbrosus_MO-1291353,C_umbrosus,2.419,0.383635868,0.234,-0.630784143,0.647,-0.189095719,0.361669243,-0.441688423,149.602,2.1749374,0.827,-0.08249449,0.231,-0.63638802,0.518,-0.28567024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_umbrosus_MO-1291355,C_umbrosus,2.804,0.447778009,0.402,-0.395773947,1.029,0.012415375,0.390670554,-0.408189322,130.955,2.117122085,0.848,-0.071604148,0.244,-0.612610174,0.572,-0.242603971,78.333,1.893944759,20.762,1.317269187,6.156,0.789298611,3.372644574,0.527970576,-75.8,-9.083333
C_umbrosus_MO-1459407,C_umbrosus,2.675,0.427323786,0.476,-0.322393047,0.641,-0.19314197,0.742589704,-0.129251077,159.792,2.203555033,1.048,0.020361283,0.245,-0.610833916,0.537,-0.270025714,64.301,1.808217727,15.124,1.179666669,7.157,0.854731017,2.113175912,0.324935651,-73.083333,-13.066667
C_umbrosus_MO-1511593,C_umbrosus,2.738,0.437433444,0.345,-0.462180905,0.731,-0.136082623,0.471956224,-0.326098282,130.413,2.115320885,1.224,0.087781418,0.211,-0.675717545,0.607,-0.216811309,127.382,2.105108063,23.531,1.371640384,9.537,0.979411783,2.467337737,0.392228601,-72.791667,-12.928611
C_undulatus_MO-797385,C_undulatus,2.519,0.401228167,0.379,-0.42136079,1.157,0.063333359,0.327571305,-0.484694149,137.862,2.139444575,1.014,0.006037955,0.476,-0.322393047,0.583,-0.234331445,59.506,1.774560758,15.493,1.190135521,6.192,0.791830948,2.502099483,0.398304573,-75.5,-10.25
C_undulatus_MO-797385,C_undulatus,2.538,0.404491618,0.311,-0.507239611,1.028,0.011993115,0.302529183,-0.519232726,137.001,2.136723737,1.15,0.06069784,0.341,-0.467245621,0.627,-0.202732459,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-75.5,-10.25
C_urubambae_MO-1057763,C_urubambae,3.437,0.536179532,0.543,-0.26520017,1.06,0.025305865,0.512264151,-0.290506036,132.396,2.121874864,2.693,0.430236353,0.361,-0.442492798,0.904,-0.04383157,20.547,1.312748421,8.601,0.934548948,3.201,0.505285674,2.686972821,0.429263274,N/A,N/A
C_urubambae_MO-1291369,C_urubambae,2.989,0.475525915,0.551,-0.258848401,1.157,0.063333359,0.476231634,-0.32218176,142.775,2.154652169,1.601,0.204391332,0.321,-0.493494968,0.768,-0.11463878,22.166,1.345687329,9.431,0.974557745,3.615,0.558108302,2.608852006,0.416449443,N/A,N/A
C_urubambae_MO-1291370,C_urubambae,3.309,0.519696767,0.52,-0.283996656,1.198,0.078456818,0.434056761,-0.362453474,132.606,2.122563175,2.32,0.365487985,0.325,-0.488116639,0.696,-0.15739076,49.986,1.698848385,13.82,1.140508043,5.278,0.722469386,2.618416067,0.418038657,-72.516667,-13.15
C_urubambae_MO-1291370,C_urubambae,2.943,0.468790262,0.512,-0.290730039,1.125,0.051152522,0.455111111,-0.341882561,139.543,2.144708056,2.106,0.323458367,0.378,-0.4225082,0.691,-0.160521953,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-72.516667,-13.15
C_urubambae_MO-1291372,C_urubambae,2.868,0.457579147,0.487,-0.312471039,1.262,0.101059355,0.385895404,-0.413530394,142.891,2.155004876,2.302,0.362105319,0.308,-0.511449283,0.811,-0.090979146,38.029,1.580114905,10.347,1.014814449,5.557,0.744840397,1.861975886,0.269974052,-72.516667,-13.15
C_urubambae_MO-1291372,C_urubambae,2.538,0.404491618,0.418,-0.378823718,1.024,0.010299957,0.408203125,-0.389123675,152.458,2.183150218,2.423,0.384353414,0.247,-0.607303047,0.784,-0.105683937,33.196,1.521085756,10.02,1.000867722,4.743,0.676053125,2.11258697,0.324814597,-72.516667,-13.15
C_urubambae_MO-1291373,C_urubambae,2.368,0.374381698,0.349,-0.457174573,0.993,-0.003050752,0.351460222,-0.454123822,130.273,2.114854414,1.903,0.279438788,0.31,-0.508638306,0.741,-0.130181792,66.6,1.823474229,15.197,1.181757863,6.176,0.790707287,2.460654145,0.391050576,N/A,N/A
C_urubambae_MO-1291373,C_urubambae,2.604,0.41564098,0.465,-0.332547047,1.03,0.012837225,0.451456311,-0.345384272,128.219,2.107952385,2.067,0.315340477,0.29,-0.537602002,0.715,-0.145693958,57.144,1.756970637,14.111,1.149557792,6.051,0.781827153,2.332011238,0.367730639,N/A,N/A
C_urubambae_MO-1291374,C_urubambae,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.785,1.553701022,9.846,0.993259831,5.267,0.721563318,1.869375356,0.271696513,N/A,N/A
C_urubambae_MO-1291374,C_urubambae,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.117,1.545517408,10.189,1.008131562,5.082,0.706034661,2.004919323,0.302096902,N/A,N/A
C_urubambae_MO-1291375,C_urubambae,2.474,0.393399695,0.503,-0.298432015,0.971,-0.01278077,0.518022657,-0.285651245,147.416,2.168544623,1.326,0.122543524,0.227,-0.643974143,0.663,-0.178486472,50.51,1.703377369,11.801,1.07191881,6.196,0.792111409,1.904615881,0.279807401,-74.75,-11.333333
C_urubambae_MO-1291375,C_urubambae,2.513,0.400192489,0.528,-0.277366077,0.733,-0.134896025,0.720327422,-0.142470052,141.401,2.150452481,1.325,0.122215878,0.26,-0.585026652,0.645,-0.190440285,37.076,1.569092873,10.299,1.012795058,5.197,0.715752717,1.981720223,0.297042341,-74.75,-11.333333
C_urubambae_MO-1291377,C_urubambae,3.044,0.483444648,0.515,-0.288192771,1.138,0.056142262,0.45254833,-0.344335033,136.051,2.133701738,2.018,0.304921162,0.317,-0.498940738,0.925,-0.033858267,22.531,1.352780468,8.219,0.91481898,4.173,0.620448385,1.969566259,0.294370596,N/A,N/A
C_urubambae_MO-1291379,C_urubambae,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79.07,1.898011739,18.434,1.265619583,7.047,0.848004271,2.615864907,0.417615312,-72.533333,-13.133333
